scale,item_idx,source_id,gold_letter,n_options,condition,pred_letter,correct,answer_text,first_token_entropy_nats,per_token_entropy_mean_nats,perplexity_5tok,search_status,mean_search_reward,best_search_reward,mean_terminal_entropy_nats,best_path_json,n_paths_evaluated,n_apply_failures
3B,47,ACTAAP_2010_5_5,C,4,R,C,1,C,1.1300979852676392,0.6987066566944122,1.3334938965469147,ok,0.4771117461375378,0.9869269322496379,1.243998615830033,"[0.1,0.1,0.5]",27,0
3B,47,ACTAAP_2010_5_5,C,4,E,C,1,C,1.1032662391662598,0.6881027519702911,1.3334938965469147,ok,-0.10814313143001722,-0.09380093035144493,1.2719561038193878,"[0.1,0.1,0.1]",27,0
3B,48,Mercury_7080955,D,4,G,D,1,D,0.20896342396736145,0.3456571698188782,1.1317639426181452,n/a,,,,,,
3B,48,Mercury_7080955,D,4,R,D,1,D,0.4596503973007202,0.38922448456287384,1.1317639426181452,ok,0.5160513947850609,0.9235859446069823,0.501857335920687,"[0.1,1.0,0.5]",27,0
3B,48,Mercury_7080955,D,4,E,D,1,D,0.38520005345344543,0.35302336513996124,1.1317639426181452,ok,-0.04088063924987065,-0.0327501396332626,0.4808292300612838,"[0.5,0.1,0.1]",27,0
3B,49,ACTAAP_2009_5_4,D,4,G,D,1,D,1.273269534111023,0.8814878761768341,1.6228015150906316,n/a,,,,,,
3B,49,ACTAAP_2009_5_4,D,4,R,D,1,D,1.512912392616272,0.8633539900183678,1.6228015150906316,ok,0.5383193870488733,0.9439710852559557,1.461996144718594,"[1.0,1.0,0.1]",27,0
3B,49,ACTAAP_2009_5_4,D,4,E,D,1,D,1.3368489742279053,0.8008522242307663,1.6228015150906316,ok,-0.12141840748786853,-0.1136603958956594,1.4280970273194489,"[0.1,0.1,0.1]",27,0
3B,50,Mercury_7017010,A,4,G,C,0,C,1.2712217569351196,0.862892210483551,1.7250806245718622,n/a,,,,,,
3B,50,Mercury_7017010,A,4,R,D,0,D,1.4011571407318115,0.8306063264608383,2.069417981594611,ok,0.5382163636509265,0.9971202420422498,1.4141938907128793,"[0.5,0.5,0.5]",27,0
3B,50,Mercury_7017010,A,4,E,D,0,D,1.3267253637313843,0.8121740072965622,2.069417981594611,ok,-0.11827877235260299,-0.11279967520161646,1.3911693184464067,"[0.1,0.1,0.1]",27,0
3B,51,Mercury_7146108,B,4,G,B,1,B,0.6761916875839233,0.5112760365009308,1.2723010666959047,n/a,,,,,,
3B,51,Mercury_7146108,B,4,R,B,1,B,0.8666445016860962,0.5592355281114578,1.2723010666959047,ok,0.49185502211630455,0.9789923992586632,0.9169192998497574,"[0.1,0.1,0.5]",27,0
3B,51,Mercury_7146108,B,4,E,B,1,B,0.8594136834144592,0.5555644035339355,1.2723010666959047,ok,-0.07891070664294403,-0.07306831315889664,0.9281306509618406,"[0.1,0.1,0.1]",27,0
3B,52,NYSEDREGENTS_2012_4_12,C,4,G,C,1,C,0.1171298548579216,0.39677607640624046,1.3126892342849483,n/a,,,,,,
3B,52,NYSEDREGENTS_2012_4_12,C,4,R,C,1,C,0.35227611660957336,0.3972413092851639,1.3126892342849483,ok,0.44641327282188786,0.9457456220842972,0.3797586306377693,"[0.1,0.1,0.1]",27,0
3B,52,NYSEDREGENTS_2012_4_12,C,4,E,C,1,C,0.35227611660957336,0.3972413092851639,1.3126892342849483,ok,-0.032059521489312945,-0.029950909676655528,0.3770771523316701,"[0.1,0.1,0.1]",27,0
3B,53,VASoL_2009_5_3,A,4,G,A,1,A,0.015497141517698765,0.11334290774539113,1.0295802318955558,n/a,,,,,,
3B,53,VASoL_2009_5_3,A,4,R,A,1,A,0.14258699119091034,0.17390093952417374,1.0295802318955558,ok,0.5855714207601174,0.969013828754687,0.15966089180222265,"[0.1,0.1,1.0]",27,0
3B,53,VASoL_2009_5_3,A,4,E,A,1,A,0.09960932284593582,0.14279940351843834,1.0295802318955558,ok,-0.021387018528868623,-0.008468896104069203,0.2515494826215285,"[0.1,0.1,0.1]",27,0
3B,54,Mercury_SC_401253,C,4,G,C,1,C.,0.0416463203728199,0.22657238534884527,1.1476145698844724,n/a,,,,,,
3B,54,Mercury_SC_401253,C,4,R,C,1,C,0.11784480512142181,0.3384833559393883,1.7337281574087031,ok,0.49632206360717535,0.9985187743122429,0.15487321190260075,"[1.0,0.1,0.1]",27,0
3B,54,Mercury_SC_401253,C,4,E,C,1,C,0.10716044157743454,0.33127525076270103,1.7337281574087031,ok,-0.015630602996636652,-0.009110900669299139,0.18384376913309097,"[0.5,0.1,0.1]",27,0
3B,55,Mercury_7235953,B,4,G,B,1,B,0.8599108457565308,0.7373847663402557,1.4141810899459244,n/a,,,,,,
3B,55,Mercury_7235953,B,4,R,B,1,B,1.1665632724761963,0.7583425939083099,1.4141810899459244,ok,0.5726241807875299,0.9171624707163276,1.2474431770819205,"[0.5,0.1,0.1]",27,0
3B,55,Mercury_7235953,B,4,E,B,1,B,1.1665632724761963,0.7583425939083099,1.4141810899459244,ok,-0.11017980902590961,-0.09918251496101776,1.2959110648543746,"[0.1,0.5,0.1]",27,0
3B,56,Mercury_403974,D,4,G,D,1,D.,0.3268768787384033,0.3357981461158488,1.2279357279062222,n/a,,,,,,
3B,56,Mercury_403974,D,4,R,D,1,D,0.6293437480926514,0.5489844232797623,1.6032900464271376,ok,0.4872824817974508,0.9078663583390834,0.5986872403709976,"[0.5,0.1,1.0]",27,0
3B,56,Mercury_403974,D,4,E,D,1,D,0.503724217414856,0.4755513370037079,1.6032900464271376,ok,-0.04870077652144865,-0.042847188590589794,0.572807991946185,"[1.0,1.0,0.5]",27,0
3B,57,Mercury_7241063,C,4,G,C,1,C,0.3280315697193146,0.5054890364408493,1.3737269284182685,n/a,,,,,,
3B,57,Mercury_7241063,C,4,R,C,1,C,0.7176008224487305,0.5380575656890869,1.3737269284182685,ok,0.519687259888631,0.9837615181175298,0.7347244046352528,"[0.1,0.1,1.0]",27,0
3B,57,Mercury_7241063,C,4,E,C,1,C,0.6678882837295532,0.5192984342575073,1.3737269284182685,ok,-0.06372762191882575,-0.056784609336007166,0.7495504948827956,"[0.1,0.1,0.1]",27,0
3B,58,MCAS_2010_8_12015,B,4,G,B,1,B,0.21899373829364777,0.40090278536081314,1.201069606098188,n/a,,,,,,
3B,58,MCAS_2010_8_12015,B,4,R,B,1,B,0.5621097683906555,0.4909846633672714,1.201069606098188,ok,0.5595754554060803,0.9853622887613943,0.5438668374662046,"[1.0,0.5,0.1]",27,0
3B,58,MCAS_2010_8_12015,B,4,E,B,1,B,0.47187721729278564,0.4155559688806534,1.201069606098188,ok,-0.04483179060266464,-0.04011952910583351,0.5273018170286108,"[1.0,1.0,0.5]",27,0
3B,59,Mercury_7168350,A,4,G,A,1,A,0.01580055058002472,0.24562131613492966,1.1070041723537616,n/a,,,,,,
3B,59,Mercury_7168350,A,4,R,A,1,A,0.1355597823858261,0.23785508424043655,1.1070041723537616,ok,0.4715058118702209,0.9998182582707331,0.19546495543585884,"[0.1,1.0,0.1]",27,0
3B,59,Mercury_7168350,A,4,E,A,1,A,0.10701166093349457,0.20651265233755112,1.1070041723537616,ok,-0.017234923472680748,-0.009098251172446592,0.20271343931003852,"[0.1,0.1,0.1]",27,0
3B,60,Mercury_SC_402980,B,4,G,D,0,D,0.90404212474823,0.6268809735774994,1.259845585016124,n/a,,,,,,
3B,60,Mercury_SC_402980,B,4,R,D,0,D,1.0105688571929932,0.6133715137839317,1.259845585016124,ok,0.5166652378526938,0.9765283853320543,1.1552288002438016,"[0.1,0.1,0.5]",27,0
3B,60,Mercury_SC_402980,B,4,E,D,0,D,0.9684923887252808,0.5968743339180946,1.259845585016124,ok,-0.09865815170423975,-0.08234230675759342,1.160395825350726,"[0.1,0.1,0.1]",27,0
3B,61,Mercury_417126,D,4,G,D,1,D,0.6022213101387024,0.5283565074205399,1.2013452812491132,n/a,,,,,,
3B,61,Mercury_417126,D,4,R,D,1,D,0.9594056010246277,0.5927321463823318,1.2013452812491132,ok,0.4145242212321555,0.9520437151422776,1.0639285930880793,"[0.1,0.1,0.5]",27,0
3B,61,Mercury_417126,D,4,E,D,1,D,0.916982889175415,0.5738990381360054,1.2013452812491132,ok,-0.08575464847471108,-0.07796291146007574,1.0086276133855183,"[0.1,0.1,0.1]",27,0
3B,62,NYSEDREGENTS_2010_8_2,D,4,G,,0,4,1.3695005178451538,0.7082995884120464,1.341343599712166,n/a,,,,,,
3B,62,NYSEDREGENTS_2010_8_2,D,4,R,,0,4,2.6486690044403076,1.383874699473381,1.341343599712166,ok,0.4986729741182511,0.9900896335424143,2.0626383092668323,"[0.5,1.0,1.0]",27,0
3B,62,NYSEDREGENTS_2010_8_2,D,4,E,,0,4,1.7787330150604248,0.9266289696097374,1.341343599712166,ok,-0.1787626963709299,-0.1512298715725997,2.1025681407363326,"[0.1,0.1,0.1]",27,0
3B,63,NYSEDREGENTS_2010_8_13,B,4,G,,0,2,0.44468531012535095,0.38819611072540283,1.1003266013330015,n/a,,,,,,
3B,63,NYSEDREGENTS_2010_8_13,B,4,R,,0,2,1.3645577430725098,0.8107272237539291,1.1003266013330015,ok,0.5376843080900602,0.9531152057236026,1.5082522498236761,"[0.1,0.1,0.5]",27,0
3B,63,NYSEDREGENTS_2010_8_13,B,4,E,,0,2,1.3128328323364258,0.7810386493802071,1.1003266013330015,ok,-0.12636709998821746,-0.11161851663487872,1.4863024773421112,"[0.1,0.1,0.1]",27,0
3B,64,Mercury_177223,A,4,G,A,1,A,0.037267860025167465,0.343231288716197,1.2461194666753947,n/a,,,,,,
3B,64,Mercury_177223,A,4,R,A,1,A,0.32652103900909424,0.35681556165218353,1.2461194666753947,ok,0.5470919600778604,0.9963447062524196,0.30308008580296125,"[0.1,1.0,1.0]",27,0
3B,64,Mercury_177223,A,4,E,A,1,A,0.12206470221281052,0.2474365197122097,1.2461194666753947,ok,-0.023453701795596353,-0.010378077588312976,0.27585736386202,"[0.1,0.1,0.1]",27,0
3B,65,Mercury_7200533,A,4,G,A,1,A,0.1274840086698532,0.3393048271536827,1.159236214363062,n/a,,,,,,
3B,65,Mercury_7200533,A,4,R,A,1,A,0.35673385858535767,0.3780383914709091,1.159236214363062,ok,0.5524159398473505,0.9573847253478712,0.4359335082548636,"[1.0,0.1,0.1]",27,0
3B,65,Mercury_7200533,A,4,E,A,1,A,0.34706512093544006,0.36135900020599365,1.159236214363062,ok,-0.03690846379764565,-0.029507864992662985,0.43410936218720897,"[0.1,0.1,0.1]",27,0
3B,66,Mercury_SC_400707,B,4,G,B,1,B.,0.16639044880867004,0.2841566011362981,1.2249873272744558,n/a,,,,,,
3B,66,Mercury_SC_400707,B,4,R,B,1,B,0.353156715631485,0.45323388278484344,1.5363238771948429,ok,0.43200201340895866,0.8613348412269891,0.37740669758231554,"[0.1,0.5,0.1]",27,0
3B,66,Mercury_SC_400707,B,4,E,B,1,B,0.33585652709007263,0.44623737037181854,1.5363238771948429,ok,-0.03160277227460246,-0.028554897800064514,0.37170496693363897,"[0.1,0.1,0.1]",27,0
3B,67,Mercury_SC_400380,B,4,G,B,1,B.,0.09611226618289948,0.2313746680786911,1.1238208649253645,n/a,,,,,,
3B,67,Mercury_SC_400380,B,4,R,B,1,B,0.4339785873889923,0.526378944516182,1.8889788583791174,ok,0.5907269828757338,0.9987825329492156,0.47695836314448603,"[1.0,1.0,0.5]",27,0
3B,67,Mercury_SC_400380,B,4,E,B,1,B,0.4339785873889923,0.526378944516182,1.8889788583791174,ok,-0.03993521967039743,-0.03689734517794737,0.4697094096077813,"[1.0,1.0,0.5]",27,0
3B,68,Mercury_7205590,A,4,G,A,1,A,0.8466435670852661,0.763747900724411,1.6912424427858856,n/a,,,,,,
3B,68,Mercury_7205590,A,4,R,A,1,A,0.9820864200592041,0.7310193479061127,1.6912424427858856,ok,0.49128019272789253,0.942409583821148,1.011015079639576,"[0.5,0.1,1.0]",27,0
3B,68,Mercury_7205590,A,4,E,A,1,A,0.9820864200592041,0.7310193479061127,1.6912424427858856,ok,-0.08947695979370447,-0.0834980865150818,1.052408633408723,"[0.1,1.0,0.5]",27,0
3B,69,NYSEDREGENTS_2015_4_30,B,4,G,B,1,B,0.07120458036661148,0.2267654575407505,1.0763479900631616,n/a,,,,,,
3B,69,NYSEDREGENTS_2015_4_30,B,4,R,B,1,B,0.33279645442962646,0.2709948346018791,1.0763479900631616,ok,0.4861302447474292,0.9202982089698296,0.3037152312420033,"[1.0,1.0,0.5]",27,0
3B,69,NYSEDREGENTS_2015_4_30,B,4,E,B,1,B,0.2552773654460907,0.265852615237236,1.0763479900631616,ok,-0.025372400262924553,-0.02170396729859565,0.29842467992394056,"[0.1,0.1,0.1]",27,0
3B,70,NYSEDREGENTS_2012_4_17,A,4,G,A,1,A,0.9663896560668945,0.7203422486782074,1.342739273314149,n/a,,,,,,
3B,70,NYSEDREGENTS_2012_4_17,A,4,R,A,1,A,1.3620343208312988,0.8184759467840195,1.342739273314149,ok,0.3942954032568356,0.9912543106069636,1.4893005733136777,"[0.5,1.0,0.1]",27,0
3B,70,NYSEDREGENTS_2012_4_17,A,4,E,A,1,A,1.2918641567230225,0.8051214069128036,1.342739273314149,ok,-0.12493679567506924,-0.10983573636756876,1.469479547606574,"[0.1,0.5,0.1]",27,0
3B,71,VASoL_2008_3_5,D,4,G,A,0,A,0.7646685242652893,0.6168028116226196,1.5577153722499986,n/a,,,,,,
3B,71,VASoL_2008_3_5,D,4,R,A,0,A,0.9867041110992432,0.6950854361057281,1.5577153722499986,ok,0.49338016036107457,0.9256506659134456,0.8596411082479689,"[1.0,1.0,1.0]",27,0
3B,71,VASoL_2008_3_5,D,4,E,A,0,A,0.8063662052154541,0.603292927145958,1.5577153722499986,ok,-0.07312187168831143,-0.06855815719543222,0.8600436272444548,"[0.1,0.1,0.5]",27,0
3B,72,Mercury_SC_415390,D,4,G,D,1,D,0.39852315187454224,0.4282812178134918,1.1504352564448916,n/a,,,,,,
3B,72,Mercury_SC_415390,D,4,R,D,1,D,0.7285427451133728,0.49399177730083466,1.1504352564448916,ok,0.4791253225854421,0.9559708711510531,0.7510747335575245,"[1.0,0.1,0.5]",27,0
3B,72,Mercury_SC_415390,D,4,E,D,1,D,0.7167945504188538,0.4922686517238617,1.1504352564448916,ok,-0.06410270486340625,-0.060942674862365535,0.7539621392885844,"[0.1,0.1,0.5]",27,0
3B,73,Mercury_SC_408436,B,4,G,B,1,B,1.1289407014846802,0.8481923341751099,1.7471447895807402,n/a,,,,,,
3B,73,Mercury_SC_408436,B,4,R,B,1,B,1.211307168006897,0.7967032790184021,1.7471447895807402,ok,0.5636687547437348,0.9479657382503438,1.2724141853827018,"[0.5,1.0,0.1]",27,0
3B,73,Mercury_SC_408436,B,4,E,B,1,B,1.1859078407287598,0.7991936951875687,1.7471447895807402,ok,-0.10609968082123754,-0.10082721180292306,1.2479214800728693,"[0.1,0.5,0.5]",27,0
3B,74,Mercury_SC_401143,C,4,G,C,1,C,0.6448531746864319,0.6598946750164032,1.4373932998372132,n/a,,,,,,
3B,74,Mercury_SC_401143,C,4,R,C,1,C,1.029692530632019,0.7226866036653519,1.4373932998372132,ok,0.44863396885629747,0.9919555384168637,1.0197825387672141,"[1.0,0.1,0.1]",27,0
3B,74,Mercury_SC_401143,C,4,E,C,1,C,0.9977419376373291,0.6831559389829636,1.4373932998372132,ok,-0.08849914289243108,-0.08482913614012179,1.0409077626687508,"[1.0,1.0,0.1]",27,0
3B,75,LEAP_2005_8_10403,D,4,G,D,1,D,0.07228095829486847,0.329011894762516,1.1785057954267735,n/a,,,,,,
3B,75,LEAP_2005_8_10403,D,4,R,D,1,D,0.1931358426809311,0.29087551683187485,1.1785057954267735,ok,0.5288509347776544,0.9564313819037199,0.21165619128280216,"[0.5,0.1,0.1]",27,0
3B,75,LEAP_2005_8_10403,D,4,E,D,1,D,0.1742982566356659,0.2780182659626007,1.1785057954267735,ok,-0.018136604368510518,-0.014819032841443236,0.21331881483395895,"[0.1,0.1,0.1]",27,0
3B,76,Mercury_7108045,B,4,G,B,1,B,0.1470746099948883,0.3269348591566086,1.135679459493652,n/a,,,,,,
3B,76,Mercury_7108045,B,4,R,B,1,B,0.4283198118209839,0.3441589027643204,1.135679459493652,ok,0.537098591492774,0.9894163995168083,0.4312618109914992,"[0.5,1.0,0.5]",27,0
3B,76,Mercury_7108045,B,4,E,B,1,B,0.3672276735305786,0.3313816487789154,1.135679459493652,ok,-0.03838216468089635,-0.031222107778804225,0.4514427129869108,"[0.1,0.5,0.1]",27,0
3B,77,Mercury_SC_402251,B,4,G,B,1,B,0.2559632956981659,0.3447186350822449,1.1191593759089722,n/a,,,,,,
3B,77,Mercury_SC_402251,B,4,R,B,1,B,0.6809540390968323,0.47208790481090546,1.1191593759089722,ok,0.5181880481095708,0.9640943478271675,0.8463361903473183,"[0.5,1.0,0.1]",27,0
3B,77,Mercury_SC_402251,B,4,E,B,1,B,0.57130366563797,0.421332985162735,1.1191593759089722,ok,-0.06746021982387196,-0.048572877015188615,0.7934525035045765,"[0.1,0.1,0.5]",27,0
3B,78,Mercury_7071418,B,4,G,B,1,B,0.8923481702804565,0.6389716416597366,1.285413543937433,n/a,,,,,,
3B,78,Mercury_7071418,B,4,R,B,1,B,1.4508156776428223,0.8267702981829643,1.285413543937433,ok,0.41601063977750846,0.9583432650676063,1.4087062765050817,"[0.5,1.0,0.5]",27,0
3B,78,Mercury_7071418,B,4,E,B,1,B,1.219692587852478,0.7111426144838333,1.285413543937433,ok,-0.11290862562490551,-0.10369962881288063,1.3280068150273077,"[0.1,0.5,0.1]",27,0
3B,79,Mercury_SC_407370,A,4,G,A,1,A.,0.2552991807460785,0.3165645368571859,1.2737981375412915,n/a,,,,,,
3B,79,Mercury_SC_407370,A,4,R,A,1,A,0.6419374942779541,0.6139922142028809,1.4717210369131755,ok,0.4868300624707085,0.9951774885934312,0.684822263541045,"[0.5,0.5,0.1]",27,0
3B,79,Mercury_SC_407370,A,4,E,A,1,A,0.6248844861984253,0.6070387959480286,1.4717210369131755,ok,-0.059061928404798875,-0.05312837834310257,0.6946736176808676,"[0.5,0.1,0.1]",27,0
3B,80,Mercury_7084595,D,4,G,D,1,D,0.4388275444507599,0.5629106611013412,1.4262441831211021,n/a,,,,,,
3B,80,Mercury_7084595,D,4,R,D,1,D,0.6296897530555725,0.5053450465202332,1.4262441831211021,ok,0.5288184774010906,0.988209234614936,0.6227888685685617,"[1.0,0.5,0.1]",27,0
3B,80,Mercury_7084595,D,4,E,D,1,D,0.5808274745941162,0.5035577118396759,1.4262441831211021,ok,-0.0532117260419293,-0.04938260191101343,0.6258648037910461,"[0.5,0.1,0.1]",27,0
3B,81,Mercury_7041335,A,4,G,A,1,A,1.2075132131576538,0.9362514615058899,2.034813720461262,n/a,,,,,,
3B,81,Mercury_7041335,A,4,R,D,0,D,1.333441972732544,0.7993434518575668,1.9295081803463687,ok,0.529059665820085,0.9676918660023139,1.2837403924376876,"[0.1,1.0,1.0]",27,0
3B,81,Mercury_7041335,A,4,E,D,0,D,1.20905601978302,0.78383469581604,1.9295081803463687,ok,-0.11028360358088365,-0.10279529589192075,1.2971318739431876,"[0.1,0.1,0.5]",27,0
3B,82,Mercury_7236320,C,4,G,C,1,C.,0.2430584579706192,0.30697036533092614,1.2129487796067333,n/a,,,,,,
3B,82,Mercury_7236320,C,4,R,C,1,C,1.0390722751617432,0.7159465700387955,1.5988196643656782,ok,0.5673034614723421,0.9463702915685424,0.7097361441011782,"[0.5,1.0,1.0]",27,0
3B,82,Mercury_7236320,C,4,E,C,1,C,0.5450157523155212,0.47781600058078766,1.5988196643656782,ok,-0.05995944533166121,-0.046337849204941044,0.7052300175031027,"[0.1,0.1,0.1]",27,0
3B,83,LEAP__5_10308,A,4,G,A,1,A,0.03321092203259468,0.3464872185140848,1.2666080915623412,n/a,,,,,,
3B,83,LEAP__5_10308,A,4,R,A,1,A,0.15289099514484406,0.30074361711740494,1.2666080915623412,ok,0.5551956875002662,0.9929114946034134,0.26895089944203693,"[0.1,0.5,0.1]",27,0
3B,83,LEAP__5_10308,A,4,E,A,1,A,0.13926924765110016,0.2922542318701744,1.2666080915623412,ok,-0.022721803882685125,-0.011840827295586562,0.26724893903290786,"[0.1,0.1,0.1]",27,0
3B,84,Mercury_7068425,B,4,G,B,1,B,1.132509708404541,0.8318853676319122,1.581208405377306,n/a,,,,,,
3B,84,Mercury_7068425,B,4,R,B,1,B,1.2416329383850098,0.7796306014060974,1.581208405377306,ok,0.4685985436987381,0.953293175039881,1.2217891657793964,"[1.0,1.0,0.1]",27,0
3B,84,Mercury_7068425,B,4,E,B,1,B,1.1945207118988037,0.7728278636932373,1.581208405377306,ok,-0.10464139780485011,-0.10155948774871633,1.2307694708859478,"[0.1,0.1,0.5]",27,0
3B,85,Mercury_SC_401308,A,4,G,A,1,A,0.7316457629203796,0.7105500102043152,1.4919580920184956,n/a,,,,,,
3B,85,Mercury_SC_401308,A,4,R,A,1,A,1.0757579803466797,0.7900857627391815,1.4919580920184956,ok,0.5727724292762534,0.9684367927278893,1.167545446643123,"[0.5,0.5,0.1]",27,0
3B,85,Mercury_SC_401308,A,4,E,A,1,A,1.021246075630188,0.7565842419862747,1.4919580920184956,ok,-0.09868371257363712,-0.0868274842564432,1.1606964667638142,"[0.1,0.1,0.1]",27,0
3B,86,NYSEDREGENTS_2008_4_18,A,4,G,A,1,A,0.034363772720098495,0.23230680637061596,1.088520571873188,n/a,,,,,,
3B,86,NYSEDREGENTS_2008_4_18,A,4,R,A,1,A,0.300321102142334,0.2717205882072449,1.088520571873188,ok,0.4444676423575209,0.9581096185938854,0.20335279239548576,"[1.0,0.1,1.0]",27,0
3B,86,NYSEDREGENTS_2008_4_18,A,4,E,A,1,A,0.10648585855960846,0.21109489351511002,1.088520571873188,ok,-0.02028567773522467,-0.009053546866177972,0.2385957505967882,"[0.1,0.1,0.1]",27,0
3B,87,Mercury_7165550,A,4,G,A,1,A,0.18187092244625092,0.38111283630132675,1.1897966344055046,n/a,,,,,,
3B,87,Mercury_7165550,A,4,R,A,1,A,0.5453276634216309,0.4600322097539902,1.1897966344055046,ok,0.6449400697554604,0.9949993297825809,0.7276962222876372,"[0.1,1.0,0.1]",27,0
3B,87,Mercury_7165550,A,4,E,A,1,A,0.4851585626602173,0.4178253710269928,1.1897966344055046,ok,-0.07106170213952828,-0.041248723952514756,0.8358123589445043,"[0.1,0.1,0.1]",27,0
3B,88,Mercury_7114923,C,4,G,C,1,C,0.6659359931945801,0.6543397605419159,1.4897641945679734,n/a,,,,,,
3B,88,Mercury_7114923,C,4,R,C,1,C,0.8086386322975159,0.5642410665750504,1.4897641945679734,ok,0.4848511445624229,0.9359731458483395,0.8459109663963318,"[0.5,1.0,0.5]",27,0
3B,88,Mercury_7114923,C,4,E,C,1,C,0.7783856391906738,0.5583950579166412,1.4897641945679734,ok,-0.06999867207982924,-0.06617921815813525,0.8233092294798957,"[0.1,0.1,0.1]",27,0
3B,89,Mercury_SC_408434,D,4,G,D,1,D,1.3555158376693726,0.8745457530021667,1.853926845924365,n/a,,,,,,
3B,89,Mercury_SC_408434,D,4,R,B,0,B,1.4944372177124023,0.8838284462690353,1.9449211672311117,ok,0.42335655968837355,0.9786560731866026,1.750158844170747,"[0.5,0.5,0.1]",27,0
3B,89,Mercury_SC_408434,D,4,E,B,0,B,1.4470235109329224,0.8569542467594147,1.9449211672311117,ok,-0.14923867260167756,-0.12302755830586766,1.755312963768288,"[0.5,0.1,0.1]",27,0
3B,90,Mercury_7008453,C,4,G,C,1,C,0.01574019528925419,0.15791516471654177,1.0493342816396707,n/a,,,,,,
3B,90,Mercury_7008453,C,4,R,C,1,C,0.0860109031200409,0.14132464677095413,1.0493342816396707,ok,0.5536593837344851,0.9807590943482836,0.12873973421476506,"[1.0,0.1,0.5]",27,0
3B,90,Mercury_7008453,C,4,E,C,1,C,0.05227714031934738,0.13553554192185402,1.0493342816396707,ok,-0.01053066883791591,-0.004444660974828261,0.1238594474615874,"[0.1,0.1,0.1]",27,0
3B,91,NYSEDREGENTS_2010_8_14,C,4,G,,0,3,0.18374505639076233,0.1677258089184761,1.0316455862622727,n/a,,,,,,
3B,91,NYSEDREGENTS_2010_8_14,C,4,R,,0,3,0.4779971241950989,0.2734074927866459,1.0316455862622727,ok,0.4880855739990675,0.9770420286265984,0.5141241307611819,"[0.5,0.5,1.0]",27,0
3B,91,NYSEDREGENTS_2010_8_14,C,4,E,,0,3,0.3930882215499878,0.2546374872326851,1.0316455862622727,ok,-0.04277838505760685,-0.033420800512710354,0.5031501054763794,"[0.1,0.1,0.1]",27,0
3B,92,NYSEDREGENTS_2015_8_24,C,4,G,,0,3,1.2258480787277222,0.7185864001512527,1.3375629433418297,n/a,,,,,,
3B,92,NYSEDREGENTS_2015_8_24,C,4,R,,0,3,1.8416743278503418,1.0246906876564026,1.3375629433418297,ok,0.514310406863087,0.9428901863091824,1.9749803322332877,"[0.1,0.1,0.1]",27,0
3B,92,NYSEDREGENTS_2015_8_24,C,4,E,,0,3,1.8291577100753784,1.0158654227852821,1.3375629433418297,ok,-0.16866827386585115,-0.15551703557452268,1.9838397282141227,"[0.5,0.1,0.1]",27,0
3B,93,NYSEDREGENTS_2008_4_6,B,3,G,B,1,B,0.9254997372627258,0.7336917221546173,1.6648644692893495,n/a,,,,,,
3B,93,NYSEDREGENTS_2008_4_6,B,3,R,B,1,B,0.9712092280387878,0.6625156700611115,1.6648644692893495,ok,0.5367825401979163,0.9407599663844164,0.9942992572431211,"[0.1,0.5,1.0]",27,0
3B,93,NYSEDREGENTS_2008_4_6,B,3,E,B,1,B,0.9670889377593994,0.6592506021261215,1.6648644692893495,ok,-0.08426104147272172,-0.08222298378583115,0.9910601311259799,"[0.1,0.1,0.1]",27,0
3B,94,Mercury_400279,B,4,G,B,1,B,0.6743125319480896,0.6768483221530914,1.4493164138760433,n/a,,,,,,
3B,94,Mercury_400279,B,4,R,B,1,B,1.3672807216644287,0.9125831723213196,1.4493164138760433,ok,0.5106863075865299,0.9063030751996721,1.1588412479118064,"[1.0,0.5,1.0]",27,0
3B,94,Mercury_400279,B,4,E,B,1,B,0.968471884727478,0.7207433879375458,1.4493164138760433,ok,-0.09507243992659939,-0.0823405634847536,1.1182214595653392,"[0.1,0.1,0.1]",27,0
3B,95,Mercury_7092190,A,4,G,A,1,A,0.021328506991267204,0.2709588995203376,1.1300295445084918,n/a,,,,,,
3B,95,Mercury_7092190,A,4,R,A,1,A,0.10737602412700653,0.23814747482538223,1.1300295445084918,ok,0.5462947818121943,0.970750980295405,0.12288627138844242,"[0.1,0.5,1.0]",27,0
3B,95,Mercury_7092190,A,4,E,A,1,A,0.07954982668161392,0.23420186713337898,1.1300295445084918,ok,-0.01069330253466703,-0.006763415291009461,0.12577230979998907,"[0.1,0.1,0.1]",27,0
3B,96,Mercury_7113890,A,4,G,A,1,A,0.11671876162290573,0.39358651265501976,1.2957128280282473,n/a,,,,,,
